id,gmepId
2840,1284
2841,1284
2842,1285
2843,1509
2844,1508
2845,1508
2846,1311
2847,1311
2848,1310
2849,1310
2850,1315
2851,1315
2852,1348
2853,1348
2854,1339
2855,1339
2856,1339
2857,1374
2858,1374
2859,1374
2860,1396
2861,1397
2862,1397
2863,1464
2864,1464
2865,1470
2866,1470
2867,1470
2868,1470
2869,1470
2870,1508
2871,1508
2872,1508
2873,1509
2874,1508
2875,1255
2876,1338
2877,1339
2878,1339
2879,1314
2880,1254
2881,1254
2882,1314
2883,1339
2884,1339
2885,1339
2886,1395
2887,1470
2888,1470
2889,1470
2890,1470
2891,1329
2892,1329
2893,1329
2894,1374
2895,1374
2896,1505
2897,1374
2898,1374
2899,1374
2900,1505
2901,1374
2902,1374
2903,1505
2904,1505
2905,1505
2906,1329
2907,1505
2908,1348
2909,1449
2910,1427
2911,1449
2912,1449
2913,1410
2914,1448
2915,1449
2916,1383
2917,1382
2918,1384
2919,1280
2920,1289
2921,1289
2922,1289
2923,1290
2924,1297
2925,1297
2926,1297
2927,1193
2928,1356
2929,1357
2930,1357
2931,1357
2932,1357
2933,1357
2934,1385
2935,1358
2936,1358
2937,1358
2938,1358
2939,1358
2940,1358
2941,1297
2942,1357
2943,1357
2944,1357
2945,1358
2946,1296
2947,1356
2948,1356
2949,1358
2950,1425
2951,1356
2952,1358
2953,1357
2954,1357
2955,1358
2956,1358
2957,1289
2958,1289
2959,1357
2960,1357
2961,1358
2962,1357
2963,1425
2964,1358
2965,1358
2966,1356
2967,1357
2968,1358
2969,1358
2970,1358
2971,1358
2972,1358
2973,1356
2974,1358
2975,1425
2976,1425
2977,1358
2978,1358
2979,1358
2980,1425
2981,1356
2982,1358
2983,1358
2984,1356
2985,1425
2986,1425
2987,1356
2988,1356
2989,1425
2990,1358
2991,1358
2992,1377
2993,1377
2994,1377
2995,1377
2996,1377
2997,1377
2998,1358
2999,1358
3000,1289
3001,1289
3002,1289
3003,1358
3004,1358
3005,1358
3006,1289
3007,1465
3008,1465
3009,1465
3010,1193
3011,1426
3012,1426
3013,1426
3014,1426
3015,1426
3016,1192
3017,1192
3018,1192
3019,1192
3020,1497
3021,1497
3022,1497
3023,1362
3024,1362
3025,1362
3026,1497
3027,1362
3028,1362
3029,1480
3030,1480
3031,1362
3032,1362
3033,1362
3034,1362
3035,1479
3036,1479
3037,1479
3038,1479
3039,1479
3040,1479
3041,1479
3042,1331
3043,1331
3044,1331
3045,1292
3046,1293
3047,1295
3048,1295
3049,1295
3050,1342
3051,1342
3052,1342
3053,1342
3054,1342
3055,1342
3056,1342
3057,1342
3058,1342
3059,1342
3060,1343
3061,1343
3062,1343
3063,1343
3064,1343
3065,1343
3066,1445
3067,1445
3068,1445
3069,1451
3070,1453
3071,1452
3072,1452
3073,1305
3074,1305
3075,1305
3076,1361
3077,1361
3078,1361
3079,1361
3080,1361
3081,1361
3082,1361
3083,1361
3084,1361
3085,1498
3086,1498
3087,1498
3088,1498
3089,1498
3090,1498
3091,1256
3092,1256
3093,1256
3094,1321
3095,1320
3096,1320
3097,1241
3098,1242
3099,1242
3100,1248
3101,1250
3102,1249
3103,1247
3104,1247
3105,1251
3106,1252
3107,1253
3108,1274
3109,1275
3110,1365
3111,1365
3112,1365
3113,1365
3114,1463
3115,1462
3116,1462
3117,1462
3118,1462
3119,1481
3120,1330
3121,1388
3122,1389
3123,1390
3124,1468
3125,1469
3126,1469
3127,1471
3128,1203
3129,1202
3130,1203
3131,1202
3132,1203
3133,1203
3134,1203
3135,1203
3136,1202
3137,1202
3138,1203
3139,1212
3140,1212
3141,1213
3142,1213
3143,1211
3144,1210
3145,1206
3146,1205
3147,1207
3148,1204
3149,1209
3150,1208
3151,1218
3152,1446
3153,1446
3154,1446
3155,1446
3156,1446
3157,1446
3158,1446
3159,1446
3160,1188
3161,1188
3162,1188
3163,1188
3164,1188
3165,1188
3166,1190
3167,1190
3168,1189
3169,1191
3170,1191
3171,1191
3172,1191
3173,1191
3174,1191
3175,1281
3176,1281
3177,1281
3178,1281
3179,1386
3180,1351
3181,1351
3182,1351
3183,1227
3184,1228
3185,1229
3186,1230
3187,1231
3188,1232
3189,1262
3190,1263
3191,1264
3192,1264
3193,1265
3194,1265
3195,1266
3196,1267
3197,1286
3198,1286
3199,1335
3200,1335
3201,1335
3202,1335
3203,1335
3204,1313
3205,1313
3206,1313
3207,1312
3208,1309
3209,1309
3210,1442
3211,1442
3212,1442
3213,1442
3214,1442
3215,1503
3216,1503
3217,1340
3218,1340
3219,1340
3220,1219
3221,1219
3222,1219
3223,1219
3224,1277
3225,1277
3226,1277
3227,1277
3228,1277
3229,1277
3230,1277
3231,1277
3232,1277
3233,1277
3234,1277
3235,1277
3236,1282
3237,1411
3238,1430
3239,1277
3240,1430
3241,1430
3242,1430
3243,1408
3244,1455
3245,1455
3246,1455
3247,1455
3248,1455
3249,1472
3250,1472
3251,1472
3252,1411
3253,1407
3254,1474
3255,1473
3256,1576
3257,1474
3258,1475
3259,1476
3260,1476
3261,1474
3262,1576
3263,1450
3264,1450
3265,1450
3266,1450
3267,1450
3268,1472
3269,1472
3270,1472
3271,1332
3272,1332
3273,1332
3274,1332
3275,1299
3276,1299
3277,1299
3278,1299
3279,1299
3280,1299
3281,1325
3282,1325
3283,1325
3284,1325
3285,1325
3286,1325
3287,1325
3288,1325
3289,1325
3290,1325
3291,1332
3292,1332
3293,1332
3294,1364
3295,1364
3296,1364
3297,1364
3298,1366
3299,1366
3300,1366
3301,1366
3302,1367
3303,1501
3304,1501
3305,1501
3306,1501
3307,1501
3308,1501
3309,1501
3310,1501
3311,1501
3312,1502
3313,1502
3314,1502
3315,1302
3316,1303
3317,1359
3318,1359
3319,1359
3320,1359
3321,1360
3322,1360
3323,1360
3324,1360
3325,1360
3326,1376
3327,1376
3328,1376
3329,1376
3330,1376
3331,1352
3332,1352
3333,1369
3334,1369
3335,1370
3336,1371
3337,1372
3338,1378
3339,1379
3340,1381
3341,1381
3342,1381
3343,1380
3344,1380
3345,1294
3346,1294
3347,1291
3348,1291
3349,1291
3350,1298
3351,1373
3352,1373
3353,1373
3354,1373
3355,1398
3356,1391
3357,1391
3358,1391
3359,1391
3360,1392
3361,1393
3362,1393
3363,1393
3364,1394
3365,1520
3366,1520
3367,1520
3368,1200
3369,1353
3370,1353
3371,1353
3372,1353
3373,1353
3374,1353
3375,1353
3376,1201
3377,1294
3378,1294
3379,1294
3380,1294
3381,1368
3382,1368
3383,1368
3384,1368
3385,1368
3386,1413
3387,1414
3388,1412
3389,1436
3390,1435
3391,1435
3392,1434
3393,1412
3394,1454
3395,1454
3396,1454
3397,1454
3398,1454
3399,1483
3400,1483
3401,1483
3402,1495
3403,1495
3404,1495
3405,1495
3406,1495
3407,1327
3408,1326
3409,1326
3410,1326
3411,1326
3412,1363
3413,1363
3414,1363
3415,1363
3416,1363
3417,1363
3418,1429
3419,1429
3420,1485
3421,1485
3422,1485
3423,1485
3424,1522
3425,1522
3426,1522
3427,1523
3428,1524
3429,1525
3430,1525
3431,1525
3432,1525
3433,1525
3434,1526
3435,1526
3436,1526
3437,1526
3438,1526
3439,1527
3440,1528
3441,1528
3442,1528
3443,1528
3444,1528
3445,1531
3446,1529
3447,1530
3448,1530
3449,1530
3450,1532
3451,1533
3452,1534
3453,1535
3454,1537
3455,1536
3456,1538
3457,1539
3458,1540
3459,1541
3460,1541
3461,1541
3462,1542
3463,1543
3464,1544
3465,1546
3466,1547
3467,1545
3468,1546
3469,1546
3470,1546
3471,1546
3472,1546
3473,1545
3474,1548
3475,1548
3476,1550
3477,1550
3478,1550
3479,1550
3480,1550
3481,1549
3482,1550
3483,1550
3484,1550
3485,1550
3486,1550
3487,1551
3488,1552
3489,1553
3490,1553
3491,1554
3492,1554
3493,1555
3494,1556
3495,1556
3496,1557
3497,1558
3498,1558
3499,1559
3500,1559
3501,1559
3502,1559
3503,1560
3504,1560
3505,1560
3506,1560
3507,1561
3508,1561
3509,1561
3510,1562
3511,1563
3512,1564
3513,1565
3514,1566
3515,1567
3516,1567
3517,1569
3518,1569
3519,1568
3520,1568
3521,1568
3522,1568
3523,1570
3524,1571
3525,1571
3526,1571
3527,1572
3528,1573
3529,1574
3530,1575
3531,1196
3532,1197
3533,1198
3534,1576
3535,1577
3536,1578
3537,1578
3538,1579
3539,1580
3540,1580
3541,1581
3542,1581
3543,1582
3544,1583
3545,1583
3546,1583
3547,1585
3548,1585
3549,1589
3550,1587
3551,1587
3552,1587
3553,1587
3554,1587
3555,1584
3556,1585
3557,1585
3558,1584
3559,1586
3560,1584
3561,1586
3562,1588
3563,1584
3564,1587
3565,1587
3566,1587
3567,1587
3568,1177
3569,1591
3570,1592
3571,1592
3572,1592
3573,1593
3574,1594
3575,1595
3576,1596
3577,1597
3578,1598
3579,1599
3580,1599
3581,1600
3582,1601
3583,1601
3584,1601
3585,1601
3586,1602
3587,1602
3588,1603
3589,1604
3590,1605
3591,1606
3592,1606
3593,1606
3594,1607
3595,1607
3596,1607
3597,1608
3598,1609
3599,1609
3600,1609
3601,1610
3602,1611
3603,1611
3604,1611
3605,1611
3606,1612
3607,1613
3608,1613
3609,1614
3610,1615
3611,1615
3612,1615
3613,1615
3614,1616
3615,1616
3616,1616
3617,1618
3618,1619
3619,1620
3620,1617
3621,1621
3622,1622
3623,1622
3624,1623
3625,1624
3626,1624
3627,1624
3628,1625
3629,1626
3630,1627
3631,1628
3632,1629
3633,1630
3634,1630
3635,1630
3636,1631
3637,1632
3638,1633
3639,1634
3640,1634
3641,1635
3642,1636
3643,1636
3644,1636
3645,1637
3646,1638
3647,1638
3648,1638
3649,1638
3650,1639
3651,1640
3652,1640
3653,1641
3654,1642
3655,1642
3656,1642
3657,1643
3658,1644
3659,1644
3660,1644
3661,1644
3662,1645
3663,1646
3664,1646
3665,1646
3666,1646
3667,1647
3668,1648
3669,1648
3670,1648
3671,1648
3672,1649
3673,1650
3674,1651
3675,1651
3676,1651
3677,1652
3678,1653
3679,1653
3680,1653
3681,1653
3682,1654
3683,1655
3684,1655
3685,1655
3686,1656
3687,1657
3688,1657
3689,1657
3690,1657
3691,1658
3692,1659
3693,1659
3694,1659
3695,1659
3696,1660
3697,1662
3698,1661
3699,1661
3700,1661
3701,1663
3702,1664
3703,1665
3704,1665
3705,1665
3706,1666
3707,1667
3708,1668
3709,1668
3710,1668
3711,1669
3712,1670
3713,1670
3714,1670
3715,1671
3716,1672
3717,1672
3718,1673
3719,1673
3720,1674
3721,1675
3722,1675
3723,1675
3724,1676
3725,1677
3726,1678
3727,1678
3728,1679
3729,1680
3730,1680
3731,1680
3732,1681
3733,1682
3734,1682
3735,1682
3736,1682
3737,1683
3738,1684
3739,1685
3740,1686
3741,1686
3742,1686
3743,1687
3744,1688
3745,1689
3746,1689
3747,1690
3748,1691
3749,1692
3750,1693
3751,1694
3752,1695
3753,1696
3754,1696
3755,1697
3756,1698
3757,1698
3758,1698
3759,1699
3760,1700
3761,1700
3762,1700
3763,1701
3764,1702
3765,1703
3766,1704
3767,1705
3768,1706
3769,1707
3770,1707
3771,1707
3772,1708
3773,1709
3774,1709
3775,1709
3776,1710
3777,1711
3778,1711
3779,1711
3780,1711
3781,1712
3782,1713
3783,1714
3784,1715
3785,1716
3786,1717
3787,1718
3788,1719
3789,1720
3790,1721
3791,1722
3792,1723
3793,1724
3794,1725
3795,1726
3796,1727
3797,1728
3798,1728
3799,1728
3800,1729
3801,1730
3802,1731
3803,1731
3804,1731
3805,1731
3806,1732
3807,1733
3808,1734
3809,1735
3810,1735
3811,1735
3812,1735
3813,1736
3814,1737
3815,1737
3816,1737
3817,1738
3818,1741
3819,1739
3820,1740
3821,1740
3822,1742
3823,1743
3824,1743
3825,1744
3826,1745
3827,1745
3828,1745
3829,1746
3830,1747
3831,1748
3832,1749
3833,1749
3834,1749
3835,1749
3836,1750
3837,1751
3838,1751
3839,1751
3840,1751
3841,1752
3842,1753
3843,1753
3844,1753
3845,1754
3846,1755
3847,1755
3848,1755
3849,1755
3850,1756
3851,1757
3852,1757
3853,1757
3854,1758
3855,1759
3856,1759
3857,1759
3858,1759
3859,1760
3860,1761
3861,1761
3862,1761
3863,1761
3864,1762
3865,1763
3866,1763
3867,1764
3868,1765
3869,1766
3870,1767
3871,1767
3872,1767
3873,1768
3874,1769
3875,1769
3876,1769
3877,1769
3878,1770
3879,1771
3880,1772
3881,1772
3882,1772
3883,1773
3884,1774
3885,1774
3886,1774
3887,1775
3888,1776
3889,1776
3890,1777
3891,1777
3892,1778
3893,1779
3894,1780
3895,1780
3896,1781
3897,1782
3898,1783
3899,1783
3900,1784
3901,1784
3902,1785
3903,1786
3904,1786
3905,1787
3906,1788
3907,1789
3908,1789
3909,1790
3910,1791
3911,1792
3912,1792
3913,1792
3914,1793
3915,1794
3916,1794
3917,1794
3918,1795
3919,1796
3920,1797
3921,1798
3922,1798
3923,1798
3924,1798
3925,1799
3926,1799
3927,1799
3928,1800
3929,1800
3930,1800
3931,1801
3932,1802
3933,1802
3934,1803
3935,1804
3936,1805
3937,1806
3938,1806
3939,1806
3940,1807
3941,1807
3942,1808
3943,1808
3944,1809
3945,1809
3946,1810
3947,1810
3948,1811
3949,1812
3950,1813
3951,1814
3952,1814
3953,1815
3954,1816
3955,1817
3956,1817
3957,1817
3958,1818
3959,1819
3960,1820
3961,1820
3962,1821
3963,1821
3964,1821
3965,1821
3966,1821
3967,1821
3968,1821
3969,1821
3970,1822
3971,1823
3972,1823
3973,1824
3974,1825
3975,1826
3976,1827
3977,1827
3978,1828
3979,1829
3980,1830
3981,1831
3982,1832
3983,1833
3984,1833
3985,1833
3986,1833
3987,1833
3988,1833
3989,1833
3990,1833
3991,1834
3992,1835
3993,1836
3994,1837
3995,1838
3996,1839
3997,1840
3998,1841
3999,1841
4000,1842
4001,1843
4002,1843
4003,1843
4004,1843
4005,1843
4006,1843
4007,1844
4008,1845
4009,1845
4010,1846
4011,1847
4012,1847
4013,1847
4014,1848
4015,1849
4016,1850
4017,1851
4018,1851
4019,1851
4020,1852
4021,1852
4022,1852
4023,1852
4024,1852
4025,1852
4026,1853
4027,1853
4028,1854
4029,1855
4030,1856
4031,1856
4032,1857
4033,1857
4034,1857
4035,1857
4036,1857
4037,1858
4038,1859
4039,1860
4040,1861
4041,1862
4042,1863
4043,1863
4044,1863
4045,1864
4046,1864
4047,1864
4048,1865
4049,1865
4050,1865
4051,1866
4052,1867
4053,1868
4054,1869
4055,1870
4056,1871
4057,1872
4058,1872
4059,1872
4060,1872
4061,1872
4062,1873
4063,1873
4064,1874
4065,1874
4066,1874
4067,1875
4068,1875
4069,1876
4070,1876
4071,1876
4072,1876
4073,1876
4074,1876
4075,1876
4076,1876
4077,1877
4078,1877
4079,1877
4080,1877
4081,1877
4082,1877
4083,1877
4084,1877
4085,1877
4086,1878
4087,1879
4088,1880
4089,1881
4090,1882
4091,1883
4092,1884
4093,1885
4094,1886
4095,1887
4096,1888
4097,1889
4098,1890
4099,1891
4100,1892
4101,1893
4102,1894
4103,1894
4104,1895
4105,1895
4106,1896
4107,1897
4108,1898
4109,1899
4110,1900
4111,1900
4112,1901
4113,1902
4114,1903
4115,1904
4116,1905
4117,1906
4118,1907
4119,1908
4120,1909
4121,1910
4122,1911
4123,1911
4124,1911
4125,1911
4126,1911
4127,1911
4128,1911
4129,1912
4130,1913
4131,1914
4132,1915
4133,1916
4134,1917
4135,1918
4136,1919
4137,1920
4138,1921
4139,1922
4140,1923
4141,1924
4142,1925
4143,1926
4144,1927
4145,1928
4146,1929
4147,1930
4148,1931
4149,1932
4150,1933
4151,1933
4152,1934
4153,1935
4154,1936
4155,1937
4156,1937
4157,1937
4158,1938
4159,1939
4160,1940
4161,1941
4162,1942
4163,1943
4164,1944
4165,1945
4166,1946
4167,1947
4168,1948
4169,1949
4170,1949
4171,1950
4172,1951
4173,1952
4174,1953
4175,1954
4176,1955
4177,1956
4178,1957
4179,1958
4180,1959
4181,1960
4182,1961
4183,1962
4184,1963
4185,1964
4186,1965
4187,1966
4188,1967
4189,1968
4190,1969
4191,1970
4192,1971
4193,1972
4194,1973
4195,1974
4196,1975
4197,1976
4198,1977
4199,1978
4200,1979
4201,1979
4202,1979
4203,1979
4204,1982
4205,1981
4206,1980
4207,1983
4208,1986
4209,1985
4210,1984
4211,1987
4212,1988
4213,1989
4214,1990
4215,1991
4216,1992
4217,1993
4218,1994
4219,1995
4220,1996
4221,1997
4222,1998
4223,1999
4224,2000
4225,2001
4226,2002
4227,2003
4228,2004
4229,2005
4230,2006
4231,2007
4232,2008
4233,2009
4234,2010
4235,2011
4236,2012
4237,2013
4238,2013
4239,2013
4240,2013
4241,2014
4242,2014
4243,2015
4244,2016
4245,2016
4246,2017
4247,2017
4248,2017
4249,2017
4250,2018
4251,2018
4252,2018
4253,2019
4254,2019
4255,2019
4256,2019
4257,2019
4258,2019
4259,2020
4260,2020
4261,2020
4262,2020
4263,2021
4264,2021
4265,2021
4266,2021
4267,2021
4268,2021
4269,2021
4270,2022
4271,2022
4272,2023
4273,2023
4274,2023
4275,2024
4276,2024
4277,2024
4278,2024
4279,2024
4280,2024
4281,2025
4282,2025
4283,2026
4284,2026
4285,2026
4286,2026
4287,2026
4288,2026
4289,2026
4290,2027
4291,2027
4292,2028
4293,2028
4294,2028
4295,2028
4296,2028
4297,2028
4298,2028
4299,2028
4300,2028
4301,2028
4302,2028
4303,2029
4304,2030
4305,2030
4306,2030
4307,2031
4308,2032
4309,2033
4310,2034
4311,2034
4312,2034
4313,2035
4314,2035
4315,2036
4316,2036
4317,2037
4318,2037
4319,2038
4320,2039
4321,2040
4322,2041
4323,2042
4324,2043
4325,2043
4326,2043
4327,2044
4328,2044
4329,2045
4330,2046
4331,2047
4332,2048
4333,2049
4334,2050
4335,2050
4336,2051
4337,2052
4338,2053
4339,2054
4340,2054
4341,2055
4342,2056
4343,2057
4344,2057
4345,2058
4346,2059
4347,2060
4348,2061
4349,2062
4350,2062
4351,2062
4352,2062
4353,2062
4354,2063
4355,2063
4356,2064
4357,2064
4358,2064
4359,2065
4360,2066
4361,2066
4362,2066
4363,2066
4364,2067
4365,2068
4366,2068
4367,2068
4368,2069
4369,2069
4370,2069
4371,2070
4372,2070
4373,2070
4374,2070
4375,2070
4376,2071
4377,2071
4378,2071
4379,2072
4380,2073
4381,2073
4382,2073
4383,2073
4384,2073
4385,2074
4386,2074
4387,2074
4388,2406
4389,2075
4390,2075
4391,2075
4392,2075
4393,2076
4394,2077
4395,2077
4396,2077
4397,2077
4398,2077
4399,2077
4400,2077
4401,2077
4402,2077
4403,2077
4404,2077
4405,2078
4406,2079
4407,2079
4408,2080
4409,2081
4410,2081
4411,2082
4412,2082
4413,2082
4414,2083
4415,2084
4416,2084
4417,2085
4418,2085
4419,2085
4420,2085
4421,2085
4422,2085
4423,2085
4424,2085
4425,2085
4426,2085
4427,2085
4428,2086
4429,2405
4430,2087
4431,2088
4432,2088
4433,2088
4434,2088
4435,2088
4436,2088
4437,2088
4438,2088
4439,2088
4440,2088
4441,2088
4442,2088
4443,2089
4444,2089
4445,2089
4446,2089
4447,2090
4448,2090
4449,2090
4450,2090
4451,2090
4452,2090
4453,2090
4454,2090
4455,2090
4456,2090
4457,2090
4458,2090
4459,2090
4460,2090
4461,2090
4462,2090
4463,2090
4464,2090
4465,2090
4466,2090
4467,2090
4468,2090
4469,2090
4470,2090
4471,2090
4472,2090
4473,2090
4474,2090
4475,2090
4476,2090
4477,2090
4478,2090
4479,2091
4480,2091
4481,2091
4482,2091
4483,2091
4484,2091
4485,2091
4486,2091
4487,2091
4488,2091
4489,2091
4490,2092
4491,2092
4492,2093
4493,2094
4494,2094
4495,2094
4496,2094
4497,2095
4498,2095
4499,2095
4500,2095
4501,2095
4502,2095
4503,2095
4504,2095
4505,2095
4506,2095
4507,2095
4508,2095
4509,2095
4510,2095
4511,2095
4512,2095
4513,2095
4514,2095
4515,2095
4516,2095
4517,2095
4518,2095
4519,2095
4520,2096
4521,2097
4522,2097
4523,2097
4524,2097
4525,2098
4526,2098
4527,2098
4528,2098
4529,2098
4530,2098
4531,2098
4532,2098
4533,2099
4534,2099
4535,2100
4536,2101
4537,2101
4538,2101
4539,2101
4540,2101
4541,2101
4542,2101
4543,2101
4544,2102
4545,2102
4546,2102
4547,2103
4548,2103
4549,2104
4550,2104
4551,2105
4552,2105
4553,2105
4554,2105
4555,2105
4556,2105
4557,2105
4558,2106
4559,2106
4560,2106
4561,2106
4562,2106
4563,2106
4564,2106
4565,2106
4566,2107
4567,2107
4568,2107
4569,2107
4570,2107
4571,2107
4572,2107
4573,2107
4574,2108
4575,2108
4576,2108
4577,2108
4578,2109
4579,2109
4580,2109
4581,2109
4582,2109
4583,2109
4584,2109
4585,2110
4586,2110
4587,2110
4588,2110
4589,2111
4590,2111
4591,2111
4592,2112
4593,2112
4594,2112
4595,2112
4596,2112
4597,2112
4598,2112
4599,2112
4600,2113
4601,2113
4602,2113
4603,2114
4604,2114
4605,2115
4606,2115
4607,2116
4608,2116
4609,2116
4610,2117
4611,2117
4612,2117
4613,2117
4614,2117
4615,2117
4616,2118
4617,2118
4618,2118
4619,2118
4620,2119
4621,2119
4622,2119
4623,2120
4624,2120
4625,2120
4626,2120
4627,2120
4628,2120
4629,2120
4630,2120
4631,2120
4632,2120
4633,2121
4634,2122
4635,2122
4636,2122
4637,2122
4638,2122
4639,2123
4640,2123
4641,2123
4642,2124
4643,2124
4644,2124
4645,2124
4646,2124
4647,2124
4648,2125
4649,2126
4650,2126
4651,2126
4652,2126
4653,2126
4654,2126
4655,2126
4656,2126
4657,2126
4658,2126
4659,2126
4660,2126
4661,2127
4662,2127
4663,2127
4664,2127
4665,2127
4666,2127
4667,2127
4668,2128
4669,2128
4670,2128
4671,2128
4672,2128
4673,2129
4674,2130
4675,2130
4676,2131
4677,2132
4678,2132
4679,2132
4680,2132
4681,2132
4682,2132
4683,2132
4684,2133
4685,2133
4686,2133
4687,2133
4688,2133
4689,2133
4690,2134
4691,2134
4692,2134
4693,2134
4694,2134
4695,2135
4696,2135
4697,2136
4698,2136
4699,2136
4700,2137
4701,2137
4702,2137
4703,2137
4704,2137
4705,2137
4706,2137
4707,2137
4708,2137
4709,2138
4710,2138
4711,2138
4712,2139
4713,2139
4714,2139
4715,2140
4716,2140
4717,2140
4718,2140
4719,2140
4720,2140
4721,2141
4722,2141
4723,2141
4724,2141
4725,2142
4726,2142
4727,2142
4728,2142
4729,2142
4730,2142
4731,2142
4732,2143
4733,2143
4734,2143
4735,2143
4736,2143
4737,2143
4738,2143
4739,2143
4740,2143
4741,2143
4742,2143
4743,2144
4744,2144
4745,2144
4746,2145
4747,2145
4748,2146
4749,2146
4750,2146
4751,2147
4752,2147
4753,2147
4754,2147
4755,2147
4756,2147
4757,2147
4758,2148
4759,2148
4760,2148
4761,2148
4762,2148
4763,2148
4764,2148
4765,2149
4766,2149
4767,2150
4768,2151
4769,2151
4770,2151
4771,2151
4772,2152
4773,2152
4774,2153
4775,2153
4776,2153
4777,2153
4778,2153
4779,2154
4780,2154
4781,2154
4782,2154
4783,2154
4784,2154
4785,2154
4786,2154
4787,2154
4788,2155
4789,2155
4790,2155
4791,2155
4792,2155
4793,2155
4794,2155
4795,2155
4796,2156
4797,2156
4798,2156
4799,2156
4800,2156
4801,2156
4802,2156
4803,2156
4804,2156
4805,2156
4806,2157
4807,2157
4808,2157
4809,2158
4810,2159
4811,2159
4812,2159
4813,2159
4814,2159
4815,2159
4816,2160
4817,2161
4818,2161
4819,2162
4820,2163
4821,2163
4822,2163
4823,2163
4824,2164
4825,2164
4826,2165
4827,2165
4828,2165
4829,2166
4830,2166
4831,2166
4832,2167
4833,2167
4834,2168
4835,2169
4836,2169
4837,2169
4838,2169
4839,2170
4840,2170
4841,2170
4842,2171
4843,2172
4844,2173
4845,2173
4846,2173
4847,2173
4848,2173
4849,2174
4850,2175
4851,2175
4852,2176
4853,2177
4854,2178
4855,2178
4856,2179
4857,2179
4858,2180
4859,2181
4860,2181
4861,2182
4862,2182
4863,2182
4864,2182
4865,2182
4866,2182
4867,2183
4868,2183
4869,2183
4870,2183
4871,2183
4872,2183
4873,2183
4874,2183
4875,2183
4876,2184
4877,2184
4878,2184
4879,2184
4880,2184
4881,2185
4882,2185
4883,2185
4884,2186
4885,2187
4886,2188
4887,2189
4888,2190
4889,2190
4890,2190
4891,2190
4892,2190
4893,2190
4894,2190
4895,2190
4896,2190
4897,2190
4898,2190
4899,2190
4900,2190
4901,2190
4902,2190
4903,2190
4904,2190
4905,2190
4906,2190
4907,2190
4908,2190
4909,2190
4910,2190
4911,2190
4912,2191
4913,2191
4914,2192
4915,2192
4916,2192
4917,2192
4918,2192
4919,2192
4920,2192
4921,2192
4922,2192
4923,2192
4924,2192
4925,2192
4926,2192
4927,2192
4928,2192
4929,2192
4930,2193
4931,2193
4932,2193
4933,2193
4934,2193
4935,2193
4936,2193
4937,2193
4938,2193
4939,2193
4940,2193
4941,2193
4942,2193
4943,2193
4944,2193
4945,2193
4946,2194
4947,2194
4948,2195
4949,2196
4950,2196
4951,2196
4952,2196
4953,2196
4954,2197
4955,2197
4956,2197
4957,2197
4958,2198
4959,2199
4960,2200
4961,2200
4962,2200
4963,2201
4964,2201
4965,2202
4966,2202
4967,2203
4968,2204
4969,2204
4970,2204
4971,2204
4972,2205
4973,2205
4974,2205
4975,2205
4976,2205
4977,2206
4978,2207
4979,2207
4980,2207
4981,2207
4982,2208
4983,2208
4984,2208
4985,2208
4986,2209
4987,2209
4988,2209
4989,2209
4990,2210
4991,2210
4992,2210
4993,2211
4994,2212
4995,2213
4996,2213
4997,2214
4998,2214
4999,2215
5000,2216
5001,2216
5002,2216
5003,2217
5004,2217
5005,2218
5006,2219
5007,2220
5008,2220
5009,2220
5010,2221
5011,2222
5012,2222
5013,2223
5014,2223
5015,2224
5016,2224
5017,2224
5018,2225
5019,2225
5020,2225
5021,2225
5022,2225
5023,2225
5024,2225
5025,2225
5026,2225
5027,2225
5028,2225
5029,2225
5030,2225
5031,2226
5032,2227
5033,2227
5034,2227
5035,2228
5036,2229
5037,2230
5038,2231
5039,2232
5040,2232
5041,2233
5042,2234
5043,2235
5044,2235
5045,2235
5046,2235
5047,2235
5048,2236
5049,2237
5050,2238
5051,2239
5052,2240
5053,2240
5054,2240
5055,2240
5056,2240
5057,2240
5058,2240
5059,2240
5060,2240
5061,2240
5062,2240
5063,2240
5064,2240
5065,2240
5066,2241
5067,2242
5068,2243
5069,2244
5070,2244
5071,2244
5072,2244
5073,2245
5074,2246
5075,2246
5076,2246
5077,2246
5078,2246
5079,2246
5080,2246
5081,2246
5082,2246
5083,2246
5084,2246
5085,2247
5086,2247
5087,2247
5088,2247
5089,2247
5090,2247
5091,2247
5092,2248
5093,2249
5094,2249
5095,2249
5096,2250
5097,2251
5098,2251
5099,2252
5100,2252
5101,2253
5102,2253
5103,2253
5104,2254
5105,2254
5106,2254
5107,2255
5108,2255
5109,2255
5110,2255
5111,2255
5112,2256
5113,2256
5114,2257
5115,2257
5116,2257
5117,2258
5118,2258
5119,2258
5120,2258
5121,2258
5122,2259
5123,2260
5124,2260
5125,2260
5126,2260
5127,2260
5128,2260
5129,2260
5130,2260
5131,2260
5132,2260
5133,2260
5134,2260
5135,2260
5136,2260
5137,2260
5138,2260
5139,2261
5140,2261
5141,2261
5142,2262
5143,2262
5144,2262
5145,2263
5146,2264
5147,2264
5148,2264
5149,2265
5150,2266
5151,2267
5152,2268
5153,2268
5154,2269
5155,2269
5156,2269
5157,2269
5158,2270
5159,2271
5160,2271
5161,2271
5162,2271
5163,2271
5164,2271
5165,2271
5166,2271
5167,2271
5168,2271
5169,2271
5170,2271
5171,2271
